x,libm_expm1f,q24_8,q8_24,q24_minus_libm,q8_minus_libm,q24_abs_err,q8_abs_err,q24_rel_err,q8_rel_err,q24_minus_q8
3.0829998851e-01,3.6110925674e-01,3.5937500000e-01,3.6110901833e-01,-1.7342567444e-03,-2.3841857910e-07,1.7342567444e-03,2.3841857910e-07,4.8025818542e-03,6.6023943646e-07,-1.7340183258e-03
3.0840000510e-01,3.6124539375e-01,3.5937500000e-01,3.6124527454e-01,-1.8703937531e-03,-1.1920928955e-07,1.8703937531e-03,1.1920928955e-07,5.1776263863e-03,3.2999531641e-07,-1.8702745438e-03
3.0849999189e-01,3.6138150096e-01,3.5937500000e-01,3.6138129234e-01,-2.0065009594e-03,-2.0861625671e-07,2.0065009594e-03,2.0861625671e-07,5.5523067713e-03,5.7727430658e-07,-2.0062923431e-03
3.0860000849e-01,3.6151766777e-01,3.5937500000e-01,3.6151754856e-01,-2.1426677704e-03,-1.1920928955e-07,2.1426677704e-03,1.1920928955e-07,5.9268688783e-03,3.2974679698e-07,-2.1425485611e-03
3.0869999528e-01,3.6165380478e-01,3.5937500000e-01,3.6165368557e-01,-2.2788047791e-03,-1.1920928955e-07,2.2788047791e-03,1.1920928955e-07,6.3010668382e-03,3.2962265095e-07,-2.2786855698e-03
3.0880001187e-01,3.6179000139e-01,3.5937500000e-01,3.6178988218e-01,-2.4150013924e-03,-1.1920928955e-07,2.4150013924e-03,1.1920928955e-07,6.6751469858e-03,3.2949856177e-07,-2.4148821831e-03
3.0889999866e-01,3.6192616820e-01,3.5937500000e-01,3.6192601919e-01,-2.5511682034e-03,-1.4901161194e-07,2.5511682034e-03,1.4901161194e-07,7.0488634519e-03,4.1171824705e-07,-2.5510191917e-03
3.0899998546e-01,3.6206236482e-01,3.5937500000e-01,3.6206215620e-01,-2.6873648167e-03,-2.0861625671e-07,2.6873648167e-03,2.0861625671e-07,7.4223810807e-03,5.7618871097e-07,-2.6871562004e-03
3.0910000205e-01,3.6219859123e-01,3.5937500000e-01,3.6219847202e-01,-2.8235912323e-03,-1.1920928955e-07,2.8235912323e-03,1.1920928955e-07,7.7956989408e-03,3.2912686265e-07,-2.8234720230e-03
3.0919998884e-01,3.6233478785e-01,3.5937500000e-01,3.6233460903e-01,-2.9597878456e-03,-1.7881393433e-07,2.9597878456e-03,1.7881393433e-07,8.1686545163e-03,4.9350472864e-07,-2.9596090317e-03
3.0930000544e-01,3.6247104406e-01,3.5937500000e-01,3.6247080564e-01,-3.0960440636e-03,-2.3841857910e-07,3.0960440636e-03,2.3841857910e-07,8.5414936766e-03,6.5775896019e-07,-3.0958056450e-03
3.0939999223e-01,3.6260730028e-01,3.5937500000e-01,3.6260706186e-01,-3.2323002815e-03,-2.3841857910e-07,3.2323002815e-03,2.3841857910e-07,8.9140515774e-03,6.5751180500e-07,-3.2320618629e-03
3.0950000882e-01,3.6274358630e-01,3.5937500000e-01,3.6274349689e-01,-3.3685863018e-03,-8.9406967163e-08,3.3685863018e-03,8.9406967163e-08,9.2864120379e-03,2.4647428631e-07,-3.3684968948e-03
3.0959999561e-01,3.6287984252e-01,3.5937500000e-01,3.6287963390e-01,-3.5048425198e-03,-2.0861625671e-07,3.5048425198e-03,2.0861625671e-07,9.6584102139e-03,5.7489074834e-07,-3.5046339035e-03
3.0970001221e-01,3.6301615834e-01,3.5937500000e-01,3.6301589012e-01,-3.6411583424e-03,-2.6822090149e-07,3.6411583424e-03,2.6822090149e-07,1.0030292906e-02,7.3886764085e-07,-3.6408901215e-03
3.0979999900e-01,3.6315244436e-01,3.5937500000e-01,3.6315226555e-01,-3.7774443626e-03,-1.7881393433e-07,3.7774443626e-03,1.7881393433e-07,1.0401814245e-02,4.9239361033e-07,-3.7772655487e-03
3.0989998579e-01,3.6328876019e-01,3.5937500000e-01,3.6328858137e-01,-3.9137601852e-03,-1.7881393433e-07,3.9137601852e-03,1.7881393433e-07,1.0773139074e-02,4.9220881237e-07,-3.9135813713e-03
3.1000000238e-01,3.6342510581e-01,3.5937500000e-01,3.6342489719e-01,-4.0501058102e-03,-2.0861625671e-07,4.0501058102e-03,2.0861625671e-07,1.1144265532e-02,5.7402820630e-07,-4.0498971939e-03
3.1009998918e-01,3.6356145144e-01,3.5937500000e-01,3.6356127262e-01,-4.1864514351e-03,-1.7881393433e-07,4.1864514351e-03,1.7881393433e-07,1.1515113525e-02,4.9183961437e-07,-4.1862726212e-03
3.1020000577e-01,3.6369782686e-01,3.5937500000e-01,3.6369758844e-01,-4.3228268623e-03,-2.3841857910e-07,4.3228268623e-03,2.3841857910e-07,1.1885765009e-02,6.5554030471e-07,-4.3225884438e-03
3.1029999256e-01,3.6383420229e-01,3.5937500000e-01,3.6383396387e-01,-4.4592022896e-03,-2.3841857910e-07,4.4592022896e-03,2.3841857910e-07,1.2256138027e-02,6.5529457061e-07,-4.4589638710e-03
3.1040000916e-01,3.6397060752e-01,3.5937500000e-01,3.6397033930e-01,-4.5956075191e-03,-2.6822090149e-07,4.5956075191e-03,2.6822090149e-07,1.2626314536e-02,7.3693013292e-07,-4.5953392982e-03
3.1049999595e-01,3.6410698295e-01,3.5937500000e-01,3.6410677433e-01,-4.7319829464e-03,-2.0861625671e-07,4.7319829464e-03,2.0861625671e-07,1.2996133417e-02,5.7295318356e-07,-4.7317743301e-03
3.1060001254e-01,3.6424341798e-01,3.6328125000e-01,3.6424326897e-01,-9.6216797829e-04,-1.4901161194e-07,9.6216797829e-04,1.4901161194e-07,2.6415521279e-03,4.0909898757e-07,-9.6201896667e-04
3.1069999933e-01,3.6437985301e-01,3.6328125000e-01,3.6437958479e-01,-1.0986030102e-03,-2.6822090149e-07,1.0986030102e-03,2.6822090149e-07,3.0149938539e-03,7.3610243589e-07,-1.0983347893e-03
3.1079998612e-01,3.6451625824e-01,3.6328125000e-01,3.6451607943e-01,-1.2350082397e-03,-1.7881393433e-07,1.2350082397e-03,1.7881393433e-07,3.3880744595e-03,4.9055131512e-07,-1.2348294258e-03
3.1090000272e-01,3.6465275288e-01,3.6328125000e-01,3.6465269327e-01,-1.3715028763e-03,-5.9604644775e-08,1.3715028763e-03,5.9604644775e-08,3.7611203734e-03,1.6345590836e-07,-1.3714432716e-03
3.1099998951e-01,3.6478921771e-01,3.6328125000e-01,3.6478900909e-01,-1.5079677105e-03,-2.0861625671e-07,1.5079677105e-03,2.0861625671e-07,4.1338056326e-03,5.7188162828e-07,-1.5077590942e-03
3.1110000610e-01,3.6492571235e-01,3.6328125000e-01,3.6492550373e-01,-1.6444623470e-03,-2.0861625671e-07,1.6444623470e-03,2.0861625671e-07,4.5062932186e-03,5.7166772649e-07,-1.6442537308e-03
3.1119999290e-01,3.6506220698e-01,3.6328125000e-01,3.6506205797e-01,-1.7809569836e-03,-1.4901161194e-07,1.7809569836e-03,1.4901161194e-07,4.8785028048e-03,4.0818142111e-07,-1.7808079720e-03
3.1130000949e-01,3.6519873142e-01,3.6328125000e-01,3.6519855261e-01,-1.9174814224e-03,-1.7881393433e-07,1.9174814224e-03,1.7881393433e-07,5.2505149506e-03,4.8963460131e-07,-1.9173026085e-03
3.1139999628e-01,3.6533525586e-01,3.6328125000e-01,3.6533504725e-01,-2.0540058613e-03,-2.0861625671e-07,2.0540058613e-03,2.0861625671e-07,5.6222490966e-03,5.7102687379e-07,-2.0537972450e-03
3.1150001287e-01,3.6547181010e-01,3.6328125000e-01,3.6547154188e-01,-2.1905601025e-03,-2.6822090149e-07,2.1905601025e-03,2.6822090149e-07,5.9937867336e-03,7.3390310718e-07,-2.1902918816e-03
3.1159999967e-01,3.6560833454e-01,3.6328125000e-01,3.6560821533e-01,-2.3270845413e-03,-1.1920928955e-07,2.3270845413e-03,1.1920928955e-07,6.3649658114e-03,3.2605737488e-07,-2.3269653320e-03
3.1169998646e-01,3.6574488878e-01,3.6328125000e-01,3.6574465036e-01,-2.4636387825e-03,-2.3841857910e-07,2.4636387825e-03,2.3841857910e-07,6.7359488457e-03,6.5187123255e-07,-2.4634003639e-03
3.1180000305e-01,3.6588150263e-01,3.6328125000e-01,3.6588138342e-01,-2.6002526283e-03,-1.1920928955e-07,2.6002526283e-03,1.1920928955e-07,7.1068163961e-03,3.2581391451e-07,-2.6001334190e-03
3.1189998984e-01,3.6601805687e-01,3.6328125000e-01,3.6601787806e-01,-2.7368068695e-03,-1.7881393433e-07,2.7368068695e-03,1.7881393433e-07,7.4772452936e-03,4.8853854651e-07,-2.7366280556e-03
3.1200000644e-01,3.6615470052e-01,3.6328125000e-01,3.6615455151e-01,-2.8734505177e-03,-1.4901161194e-07,2.8734505177e-03,1.4901161194e-07,7.8476406634e-03,4.0696355086e-07,-2.8733015060e-03
3.1209999323e-01,3.6629131436e-01,3.6328125000e-01,3.6629110575e-01,-3.0100643635e-03,-2.0861625671e-07,3.0100643635e-03,2.0861625671e-07,8.2176784053e-03,5.6953643934e-07,-3.0098557472e-03
3.1220000982e-01,3.6642795801e-01,3.6328125000e-01,3.6642771959e-01,-3.1467080116e-03,-2.3841857910e-07,3.1467080116e-03,2.3841857910e-07,8.5875215009e-03,6.5065609078e-07,-3.1464695930e-03
3.1229999661e-01,3.6656460166e-01,3.6328125000e-01,3.6656439304e-01,-3.2833516598e-03,-2.0861625671e-07,3.2833516598e-03,2.0861625671e-07,8.9570889249e-03,5.6911181900e-07,-3.2831430435e-03
3.1240001321e-01,3.6670127511e-01,3.6328125000e-01,3.6670112610e-01,-3.4200251102e-03,-1.4901161194e-07,3.4200251102e-03,1.4901161194e-07,9.3264607713e-03,4.0635694631e-07,-3.4198760986e-03
3.1250000000e-01,3.6683794856e-01,3.6328125000e-01,3.6683773994e-01,-3.5566985607e-03,-2.0861625671e-07,3.5566985607e-03,2.0861625671e-07,9.6955578774e-03,5.6868776710e-07,-3.5564899445e-03
3.1259998679e-01,3.6697462201e-01,3.6328125000e-01,3.6697447300e-01,-3.6933720112e-03,-1.4901161194e-07,3.6933720112e-03,1.4901161194e-07,1.0064380243e-02,4.0605425511e-07,-3.6932229996e-03
3.1270000339e-01,3.6711135507e-01,3.6328125000e-01,3.6711114645e-01,-3.8301050663e-03,-2.0861625671e-07,3.8301050663e-03,2.0861625671e-07,1.0433088057e-02,5.6826422679e-07,-3.8298964500e-03
3.1279999018e-01,3.6724802852e-01,3.6328125000e-01,3.6724781990e-01,-3.9667785168e-03,-2.0861625671e-07,3.9667785168e-03,2.0861625671e-07,1.0801360942e-02,5.6805276927e-07,-3.9665699005e-03
3.1290000677e-01,3.6738479137e-01,3.6328125000e-01,3.6738455296e-01,-4.1035413742e-03,-2.3841857910e-07,4.1035413742e-03,2.3841857910e-07,1.1169600300e-02,6.4896147478e-07,-4.1033029556e-03
3.1299999356e-01,3.6752152443e-01,3.6328125000e-01,3.6752128601e-01,-4.2402744293e-03,-2.3841857910e-07,4.2402744293e-03,2.3841857910e-07,1.1537485756e-02,6.4872006078e-07,-4.2400360107e-03
3.1310001016e-01,3.6765831709e-01,3.6328125000e-01,3.6765801907e-01,-4.3770670891e-03,-2.9802322388e-07,4.3770670891e-03,2.9802322388e-07,1.1905257590e-02,8.1059835111e-07,-4.3767690659e-03
3.1319999695e-01,3.6779505014e-01,3.6328125000e-01,3.6779487133e-01,-4.5138001442e-03,-1.7881393433e-07,4.5138001442e-03,1.7881393433e-07,1.2272596359e-02,4.8617818038e-07,-4.5136213303e-03
3.1330001354e-01,3.6793187261e-01,3.6328125000e-01,3.6793172359e-01,-4.6506226063e-03,-1.4901161194e-07,4.6506226063e-03,1.4901161194e-07,1.2639901601e-02,4.0499784859e-07,-4.6504735947e-03
3.1340000033e-01,3.6806863546e-01,3.6328125000e-01,3.6806845665e-01,-4.7873854637e-03,-1.7881393433e-07,4.7873854637e-03,1.7881393433e-07,1.3006773777e-02,4.8581682677e-07,-4.7872066498e-03
3.1349998713e-01,3.6820545793e-01,3.6328125000e-01,3.6820530891e-01,-4.9242079258e-03,-1.4901161194e-07,4.9242079258e-03,1.4901161194e-07,1.3373533264e-02,4.0469691953e-07,-4.9240589142e-03
3.1360000372e-01,3.6834231019e-01,3.6328125000e-01,3.6834204197e-01,-5.0610601902e-03,-2.6822090149e-07,5.0610601902e-03,2.6822090149e-07,1.3740099967e-02,7.2818380659e-07,-5.0607919693e-03
3.1369999051e-01,3.6847913265e-01,3.6328125000e-01,3.6847895384e-01,-5.1978826523e-03,-1.7881393433e-07,5.1978826523e-03,1.7881393433e-07,1.4106314629e-02,4.8527562058e-07,-5.1977038383e-03
3.1380000710e-01,3.6861598492e-01,3.6328125000e-01,3.6861586571e-01,-5.3347349167e-03,-1.1920928955e-07,5.3347349167e-03,1.1920928955e-07,1.4472337440e-02,3.2339696077e-07,-5.3346157074e-03
3.1389999390e-01,3.6875283718e-01,3.6328125000e-01,3.6875265837e-01,-5.4715871811e-03,-1.7881393433e-07,5.4715871811e-03,1.7881393433e-07,1.4838088304e-02,4.8491540383e-07,-5.4714083672e-03
3.1400001049e-01,3.6888974905e-01,3.6328125000e-01,3.6888957024e-01,-5.6084990501e-03,-1.7881393433e-07,5.6084990501e-03,1.7881393433e-07,1.5203727409e-02,4.8473543757e-07,-5.6083202362e-03
3.1409999728e-01,3.6902663112e-01,3.6328125000e-01,3.6902648211e-01,-5.7453811169e-03,-1.4901161194e-07,5.7453811169e-03,1.4901161194e-07,1.5569014475e-02,4.0379637767e-07,-5.7452321053e-03
3.1420001388e-01,3.6916357279e-01,3.6328125000e-01,3.6916339397e-01,-5.8823227882e-03,-1.7881393433e-07,5.8823227882e-03,1.7881393433e-07,1.5934191644e-02,4.8437590294e-07,-5.8821439743e-03
3.1430000067e-01,3.6930045485e-01,3.6328125000e-01,3.6930024624e-01,-6.0192048550e-03,-2.0861625671e-07,6.0192048550e-03,2.0861625671e-07,1.6298936680e-02,5.6489574263e-07,-6.0189962387e-03
3.1439998746e-01,3.6943739653e-01,3.6328125000e-01,3.6943721771e-01,-6.1561465263e-03,-1.7881393433e-07,6.1561465263e-03,1.7881393433e-07,1.6663571820e-02,4.8401687991e-07,-6.1559677124e-03
3.1450000405e-01,3.6957436800e-01,3.6718750000e-01,3.6957418919e-01,-2.3868680000e-03,-1.7881393433e-07,2.3868680000e-03,1.7881393433e-07,6.4584240317e-03,4.8383748208e-07,-2.3866891861e-03
3.1459999084e-01,3.6971130967e-01,3.6718750000e-01,3.6971104145e-01,-2.5238096714e-03,-2.6822090149e-07,2.5238096714e-03,2.6822090149e-07,6.8264333531e-03,7.2548743901e-07,-2.5235414505e-03
3.1470000744e-01,3.6984831095e-01,3.6718750000e-01,3.6984807253e-01,-2.6608109474e-03,-2.3841857910e-07,2.6608109474e-03,2.3841857910e-07,7.1943304501e-03,6.4463881699e-07,-2.6605725288e-03
3.1479999423e-01,3.6998528242e-01,3.6718750000e-01,3.6998516321e-01,-2.7977824211e-03,-1.1920928955e-07,2.7977824211e-03,1.1920928955e-07,7.5618750416e-03,3.2220009416e-07,-2.7976632118e-03
3.1490001082e-01,3.7012231350e-01,3.6718750000e-01,3.7012207508e-01,-2.9348134995e-03,-2.3841857910e-07,2.9348134995e-03,2.3841857910e-07,7.9293074086e-03,6.4416161649e-07,-2.9345750809e-03
3.1499999762e-01,3.7025931478e-01,3.6718750000e-01,3.7025904655e-01,-3.0718147755e-03,-2.6822090149e-07,3.0718147755e-03,2.6822090149e-07,8.2963872701e-03,7.2441366683e-07,-3.0715465546e-03
3.1510001421e-01,3.7039637566e-01,3.6718750000e-01,3.7039619684e-01,-3.2088756561e-03,-1.7881393433e-07,3.2088756561e-03,1.7881393433e-07,8.6633563042e-03,4.8276370990e-07,-3.2086968422e-03
3.1520000100e-01,3.7053337693e-01,3.6718750000e-01,3.7053322792e-01,-3.3458769321e-03,-1.4901161194e-07,3.3458769321e-03,1.4901161194e-07,9.0298932046e-03,4.0215437025e-07,-3.3457279205e-03
3.1529998779e-01,3.7067043781e-01,3.6718750000e-01,3.7067013979e-01,-3.4829378128e-03,-2.9802322388e-07,3.4829378128e-03,2.9802322388e-07,9.3963192776e-03,8.0401133573e-07,-3.4826397896e-03
3.1540000439e-01,3.7080752850e-01,3.6718750000e-01,3.7080729008e-01,-3.6200284958e-03,-2.3841857910e-07,3.6200284958e-03,2.3841857910e-07,9.7625534981e-03,6.4297125846e-07,-3.6197900772e-03
3.1549999118e-01,3.7094458938e-01,3.6718750000e-01,3.7094444036e-01,-3.7570893764e-03,-1.4901161194e-07,3.7570893764e-03,1.4901161194e-07,1.0128438473e-02,4.0170854732e-07,-3.7569403648e-03
3.1560000777e-01,3.7108170986e-01,3.6718750000e-01,3.7108153105e-01,-3.8942098618e-03,-1.7881393433e-07,3.8942098618e-03,1.7881393433e-07,1.0494211689e-02,4.8187212087e-07,-3.8940310478e-03
3.1569999456e-01,3.7121883035e-01,3.6718750000e-01,3.7121868134e-01,-4.0313303471e-03,-1.4901161194e-07,4.0313303471e-03,1.4901161194e-07,1.0859713890e-02,4.0141176783e-07,-4.0311813354e-03
3.1580001116e-01,3.7135598063e-01,3.6718750000e-01,3.7135583162e-01,-4.1684806347e-03,-1.4901161194e-07,4.1684806347e-03,1.4901161194e-07,1.1225026101e-02,4.0126352019e-07,-4.1683316231e-03
3.1589999795e-01,3.7149310112e-01,3.6718750000e-01,3.7149292231e-01,-4.3056011200e-03,-1.7881393433e-07,4.3056011200e-03,1.7881393433e-07,1.1589989066e-02,4.8133853170e-07,-4.3054223061e-03
3.1600001454e-01,3.7163028121e-01,3.6718750000e-01,3.7163019180e-01,-4.4427812099e-03,-8.9406967163e-08,4.4427812099e-03,8.9406967163e-08,1.1954842135e-02,2.4058041959e-07,-4.4426918030e-03
3.1610000134e-01,3.7176743150e-01,3.6718750000e-01,3.7176734209e-01,-4.5799314976e-03,-8.9406967163e-08,4.5799314976e-03,8.9406967163e-08,1.2319345959e-02,2.4049165859e-07,-4.5798420906e-03
3.1619998813e-01,3.7190458179e-01,3.6718750000e-01,3.7190449238e-01,-4.7170817852e-03,-8.9406967163e-08,4.7170817852e-03,8.9406967163e-08,1.2683580630e-02,2.4040298285e-07,-4.7169923782e-03
3.1630000472e-01,3.7204182148e-01,3.6718750000e-01,3.7204170227e-01,-4.8543214798e-03,-1.1920928955e-07,4.8543214798e-03,1.1920928955e-07,1.3047784567e-02,3.2041904774e-07,-4.8542022705e-03
3.1639999151e-01,3.7217900157e-01,3.6718750000e-01,3.7217885256e-01,-4.9915015697e-03,-1.4901161194e-07,4.9915015697e-03,1.4901161194e-07,1.3411561958e-02,4.0037619442e-07,-4.9913525581e-03
3.1650000811e-01,3.7231624126e-01,3.6718750000e-01,3.7231606245e-01,-5.1287412643e-03,-1.7881393433e-07,5.1287412643e-03,1.7881393433e-07,1.3775228523e-02,4.8027430921e-07,-5.1285624504e-03
3.1659999490e-01,3.7245348096e-01,3.6718750000e-01,3.7245333195e-01,-5.2659809589e-03,-1.4901161194e-07,5.2659809589e-03,1.4901161194e-07,1.4138626866e-02,4.0008114865e-07,-5.2658319473e-03
3.1670001149e-01,3.7259075046e-01,3.6718750000e-01,3.7259066105e-01,-5.4032504559e-03,-8.9406967163e-08,5.4032504559e-03,8.9406967163e-08,1.4501837082e-02,2.3996022946e-07,-5.4031610489e-03
3.1679999828e-01,3.7272799015e-01,3.6718750000e-01,3.7272787094e-01,-5.5404901505e-03,-1.1920928955e-07,5.5404901505e-03,1.1920928955e-07,1.4864700846e-02,3.1982918358e-07,-5.5403709412e-03
3.1690001488e-01,3.7286528945e-01,3.6718750000e-01,3.7286514044e-01,-5.6777894497e-03,-1.4901161194e-07,5.6777894497e-03,1.4901161194e-07,1.5227454714e-02,3.9963927634e-07,-5.6776404381e-03
3.1700000167e-01,3.7300255895e-01,3.6718750000e-01,3.7300235033e-01,-5.8150589466e-03,-2.0861625671e-07,5.8150589466e-03,2.0861625671e-07,1.5589863062e-02,5.5928904885e-07,-5.8148503304e-03
3.1709998846e-01,3.7313985825e-01,3.6718750000e-01,3.7313967943e-01,-5.9523582458e-03,-1.7881393433e-07,5.9523582458e-03,1.7881393433e-07,1.5952084213e-02,4.7921423629e-07,-5.9521794319e-03
3.1720000505e-01,3.7327721715e-01,3.6718750000e-01,3.7327694893e-01,-6.0897171497e-03,-2.6822090149e-07,6.0897171497e-03,2.6822090149e-07,1.6314195469e-02,7.1855686201e-07,-6.0894489288e-03
3.1729999185e-01,3.7341451645e-01,3.6718750000e-01,3.7341439724e-01,-6.2270164490e-03,-1.1920928955e-07,6.2270164490e-03,1.1920928955e-07,1.6675882041e-02,3.1924116684e-07,-6.2268972397e-03
3.1740000844e-01,3.7355190516e-01,3.6718750000e-01,3.7355172634e-01,-6.3644051552e-03,-1.7881393433e-07,6.3644051552e-03,1.7881393433e-07,1.7037538812e-02,4.7868564934e-07,-6.3642263412e-03
3.1749999523e-01,3.7368923426e-01,3.6718750000e-01,3.7368911505e-01,-6.5017342567e-03,-1.1920928955e-07,6.5017342567e-03,1.1920928955e-07,1.7398772761e-02,3.1900648878e-07,-6.5016150475e-03
3.1760001183e-01,3.7382665277e-01,3.6718750000e-01,3.7382638454e-01,-6.6391527653e-03,-2.6822090149e-07,6.6391527653e-03,2.6822090149e-07,1.7759976909e-02,7.1750076813e-07,-6.6388845444e-03
3.1769999862e-01,3.7396401167e-01,3.6718750000e-01,3.7396383286e-01,-6.7765116692e-03,-1.7881393433e-07,6.7765116692e-03,1.7881393433e-07,1.8120758235e-02,4.7815814241e-07,-6.7763328552e-03
3.1779998541e-01,3.7410140038e-01,3.6718750000e-01,3.7410122156e-01,-6.9139003754e-03,-1.7881393433e-07,6.9139003754e-03,1.7881393433e-07,1.8481353298e-02,4.7798255309e-07,-6.9137215614e-03
3.1790000200e-01,3.7423881888e-01,3.6718750000e-01,3.7423866987e-01,-7.0513188839e-03,-1.4901161194e-07,7.0513188839e-03,1.4901161194e-07,1.8841762096e-02,3.9817251718e-07,-7.0511698723e-03
3.1799998879e-01,3.7437623739e-01,3.6718750000e-01,3.7437611818e-01,-7.1887373924e-03,-1.1920928955e-07,7.1887373924e-03,1.1920928955e-07,1.9201906398e-02,3.1842108683e-07,-7.1886181831e-03
3.1810000539e-01,3.7451371551e-01,3.6718750000e-01,3.7451362610e-01,-7.3262155056e-03,-8.9406967163e-08,7.3262155056e-03,8.9406967163e-08,1.9561942667e-02,2.3872814836e-07,-7.3261260986e-03
3.1819999218e-01,3.7465116382e-01,3.6718750000e-01,3.7465101480e-01,-7.4636638165e-03,-1.4901161194e-07,7.4636638165e-03,1.4901161194e-07,1.9921634346e-02,3.9773428284e-07,-7.4635148048e-03
3.1830000877e-01,3.7478864193e-01,3.6718750000e-01,3.7478846312e-01,-7.6011419296e-03,-1.7881393433e-07,7.6011419296e-03,1.7881393433e-07,2.0281143486e-02,4.7710608442e-07,-7.6009631157e-03
3.1839999557e-01,3.7492612004e-01,3.7500000000e-01,3.7492603064e-01,7.3879957199e-05,-8.9406967163e-08,7.3879957199e-05,8.9406967163e-08,1.9705203886e-04,2.3846556019e-07,7.3969364166e-05
3.1850001216e-01,3.7506362796e-01,3.7500000000e-01,3.7506353855e-01,-6.3627958298e-05,-8.9406967163e-08,6.3627958298e-05,8.9406967163e-08,1.6964577662e-04,2.3837813501e-07,-6.3538551331e-05
3.1859999895e-01,3.7520113587e-01,3.7500000000e-01,3.7520092726e-01,-2.0113587379e-04,-2.0861625671e-07,2.0113587379e-04,2.0861625671e-07,5.3607480368e-04,5.5601179838e-07,-2.0092725754e-04
3.1869998574e-01,3.7533864379e-01,3.7500000000e-01,3.7533849478e-01,-3.3864378929e-04,-1.4901161194e-07,3.3864378929e-04,1.4901161194e-07,9.0223533334e-04,3.9700577759e-07,-3.3849477768e-04
3.1880000234e-01,3.7547621131e-01,3.7500000000e-01,3.7547612190e-01,-4.7621130943e-04,-8.9406967163e-08,4.7621130943e-04,8.9406967163e-08,1.2682862580e-03,2.3811620053e-07,-4.7612190247e-04
3.1889998913e-01,3.7561374903e-01,3.7500000000e-01,3.7561357021e-01,-6.1374902725e-04,-1.7881393433e-07,6.1374902725e-04,1.7881393433e-07,1.6339897411e-03,4.7605800546e-07,-6.1357021332e-04
3.1900000572e-01,3.7575134635e-01,3.7500000000e-01,3.7575113773e-01,-7.5134634972e-04,-2.0861625671e-07,7.5134634972e-04,2.0861625671e-07,1.9995840266e-03,5.5519763009e-07,-7.5113773346e-04
3.1909999251e-01,3.7588888407e-01,3.7500000000e-01,3.7588876486e-01,-8.8888406754e-04,-1.1920928955e-07,8.8888406754e-04,1.1920928955e-07,2.3647521157e-03,3.1713969406e-07,-8.8876485825e-04
3.1920000911e-01,3.7602651119e-01,3.7500000000e-01,3.7602645159e-01,-1.0265111923e-03,-5.9604644775e-08,1.0265111923e-03,5.9604644775e-08,2.7298904024e-03,1.5851180990e-07,-1.0264515877e-03
3.1929999590e-01,3.7616410851e-01,3.7500000000e-01,3.7616395950e-01,-1.1641085148e-03,-1.4901161194e-07,1.1641085148e-03,1.4901161194e-07,3.0946824700e-03,3.9613459535e-07,-1.1639595032e-03
3.1940001249e-01,3.7630176544e-01,3.7500000000e-01,3.7630158663e-01,-1.3017654419e-03,-1.7881393433e-07,1.3017654419e-03,1.7881393433e-07,3.4593658056e-03,4.7518759061e-07,-1.3015866280e-03
3.1949999928e-01,3.7643936276e-01,3.7500000000e-01,3.7643927336e-01,-1.4393627644e-03,-8.9406967163e-08,1.4393627644e-03,8.9406967163e-08,3.8236244582e-03,2.3750695277e-07,-1.4392733574e-03
3.1959998608e-01,3.7657698989e-01,3.7500000000e-01,3.7657684088e-01,-1.5769898891e-03,-1.4901161194e-07,1.5769898891e-03,1.4901161194e-07,4.1876956820e-03,3.9570025478e-07,-1.5768408775e-03
